"iid","pid","gender","match","age","field","race","from","income","goal","career","wave","attr1_1","sinc1_1","intel1_1","fun1_1","amb1_1","attr2_1","sinc2_1","intel2_1","fun2_1","amb2_1","attr4_1","sinc4_1","intel4_1","fun4_1","amb4_1"
253,283,0,0,33,"sociology",4,"Japan","",2,"researcher/academia",11,25,30,10,10,5,40,20,5,20,5,30,20,10,25,5
253,284,0,0,33,"sociology",4,"Japan","",2,"researcher/academia",11,25,30,10,10,5,40,20,5,20,5,30,20,10,25,5
253,285,0,1,33,"sociology",4,"Japan","",2,"researcher/academia",11,25,30,10,10,5,40,20,5,20,5,30,20,10,25,5
253,286,0,0,33,"sociology",4,"Japan","",2,"researcher/academia",11,25,30,10,10,5,40,20,5,20,5,30,20,10,25,5
253,287,0,0,33,"sociology",4,"Japan","",2,"researcher/academia",11,25,30,10,10,5,40,20,5,20,5,30,20,10,25,5
253,288,0,0,33,"sociology",4,"Japan","",2,"researcher/academia",11,25,30,10,10,5,40,20,5,20,5,30,20,10,25,5
253,289,0,0,33,"sociology",4,"Japan","",2,"researcher/academia",11,25,30,10,10,5,40,20,5,20,5,30,20,10,25,5
253,290,0,0,33,"sociology",4,"Japan","",2,"researcher/academia",11,25,30,10,10,5,40,20,5,20,5,30,20,10,25,5
253,291,0,0,33,"sociology",4,"Japan","",2,"researcher/academia",11,25,30,10,10,5,40,20,5,20,5,30,20,10,25,5
253,292,0,0,33,"sociology",4,"Japan","",2,"researcher/academia",11,25,30,10,10,5,40,20,5,20,5,30,20,10,25,5
253,293,0,0,33,"sociology",4,"Japan","",2,"researcher/academia",11,25,30,10,10,5,40,20,5,20,5,30,20,10,25,5
254,273,0,0,22,"Philosophy and Physics",2,"Boulder, Colorado","37,240.00",2,"academia",11,25,7,25,25,8,30,15,10,25,10,25,10,15,15,15
254,274,0,0,22,"Philosophy and Physics",2,"Boulder, Colorado","37,240.00",2,"academia",11,25,7,25,25,8,30,15,10,25,10,25,10,15,15,15
254,275,0,0,22,"Philosophy and Physics",2,"Boulder, Colorado","37,240.00",2,"academia",11,25,7,25,25,8,30,15,10,25,10,25,10,15,15,15
254,276,0,0,22,"Philosophy and Physics",2,"Boulder, Colorado","37,240.00",2,"academia",11,25,7,25,25,8,30,15,10,25,10,25,10,15,15,15
254,277,0,0,22,"Philosophy and Physics",2,"Boulder, Colorado","37,240.00",2,"academia",11,25,7,25,25,8,30,15,10,25,10,25,10,15,15,15
254,278,0,0,22,"Philosophy and Physics",2,"Boulder, Colorado","37,240.00",2,"academia",11,25,7,25,25,8,30,15,10,25,10,25,10,15,15,15
254,279,0,0,22,"Philosophy and Physics",2,"Boulder, Colorado","37,240.00",2,"academia",11,25,7,25,25,8,30,15,10,25,10,25,10,15,15,15
254,280,0,0,22,"Philosophy and Physics",2,"Boulder, Colorado","37,240.00",2,"academia",11,25,7,25,25,8,30,15,10,25,10,25,10,15,15,15
254,281,0,0,22,"Philosophy and Physics",2,"Boulder, Colorado","37,240.00",2,"academia",11,25,7,25,25,8,30,15,10,25,10,25,10,15,15,15
254,282,0,0,22,"Philosophy and Physics",2,"Boulder, Colorado","37,240.00",2,"academia",11,25,7,25,25,8,30,15,10,25,10,25,10,15,15,15
254,283,0,0,22,"Philosophy and Physics",2,"Boulder, Colorado","37,240.00",2,"academia",11,25,7,25,25,8,30,15,10,25,10,25,10,15,15,15
254,284,0,0,22,"Philosophy and Physics",2,"Boulder, Colorado","37,240.00",2,"academia",11,25,7,25,25,8,30,15,10,25,10,25,10,15,15,15
254,285,0,0,22,"Philosophy and Physics",2,"Boulder, Colorado","37,240.00",2,"academia",11,25,7,25,25,8,30,15,10,25,10,25,10,15,15,15
254,286,0,0,22,"Philosophy and Physics",2,"Boulder, Colorado","37,240.00",2,"academia",11,25,7,25,25,8,30,15,10,25,10,25,10,15,15,15
254,287,0,0,22,"Philosophy and Physics",2,"Boulder, Colorado","37,240.00",2,"academia",11,25,7,25,25,8,30,15,10,25,10,25,10,15,15,15
254,288,0,0,22,"Philosophy and Physics",2,"Boulder, Colorado","37,240.00",2,"academia",11,25,7,25,25,8,30,15,10,25,10,25,10,15,15,15
254,289,0,0,22,"Philosophy and Physics",2,"Boulder, Colorado","37,240.00",2,"academia",11,25,7,25,25,8,30,15,10,25,10,25,10,15,15,15
254,290,0,0,22,"Philosophy and Physics",2,"Boulder, Colorado","37,240.00",2,"academia",11,25,7,25,25,8,30,15,10,25,10,25,10,15,15,15
254,291,0,0,22,"Philosophy and Physics",2,"Boulder, Colorado","37,240.00",2,"academia",11,25,7,25,25,8,30,15,10,25,10,25,10,15,15,15
254,292,0,0,22,"Philosophy and Physics",2,"Boulder, Colorado","37,240.00",2,"academia",11,25,7,25,25,8,30,15,10,25,10,25,10,15,15,15
254,293,0,0,22,"Philosophy and Physics",2,"Boulder, Colorado","37,240.00",2,"academia",11,25,7,25,25,8,30,15,10,25,10,25,10,15,15,15
255,273,0,0,26,"nutrition",4,"Maryland","36,594.00",1,"nutrition and dental",11,16.67,16.67,16.67,16.67,16.67,50,10,10,10,10,50,10,10,10,10
255,274,0,0,26,"nutrition",4,"Maryland","36,594.00",1,"nutrition and dental",11,16.67,16.67,16.67,16.67,16.67,50,10,10,10,10,50,10,10,10,10
255,275,0,0,26,"nutrition",4,"Maryland","36,594.00",1,"nutrition and dental",11,16.67,16.67,16.67,16.67,16.67,50,10,10,10,10,50,10,10,10,10
255,276,0,0,26,"nutrition",4,"Maryland","36,594.00",1,"nutrition and dental",11,16.67,16.67,16.67,16.67,16.67,50,10,10,10,10,50,10,10,10,10
255,277,0,0,26,"nutrition",4,"Maryland","36,594.00",1,"nutrition and dental",11,16.67,16.67,16.67,16.67,16.67,50,10,10,10,10,50,10,10,10,10
255,278,0,0,26,"nutrition",4,"Maryland","36,594.00",1,"nutrition and dental",11,16.67,16.67,16.67,16.67,16.67,50,10,10,10,10,50,10,10,10,10
255,279,0,0,26,"nutrition",4,"Maryland","36,594.00",1,"nutrition and dental",11,16.67,16.67,16.67,16.67,16.67,50,10,10,10,10,50,10,10,10,10
255,280,0,0,26,"nutrition",4,"Maryland","36,594.00",1,"nutrition and dental",11,16.67,16.67,16.67,16.67,16.67,50,10,10,10,10,50,10,10,10,10
255,281,0,0,26,"nutrition",4,"Maryland","36,594.00",1,"nutrition and dental",11,16.67,16.67,16.67,16.67,16.67,50,10,10,10,10,50,10,10,10,10
255,282,0,0,26,"nutrition",4,"Maryland","36,594.00",1,"nutrition and dental",11,16.67,16.67,16.67,16.67,16.67,50,10,10,10,10,50,10,10,10,10
255,283,0,0,26,"nutrition",4,"Maryland","36,594.00",1,"nutrition and dental",11,16.67,16.67,16.67,16.67,16.67,50,10,10,10,10,50,10,10,10,10
255,284,0,0,26,"nutrition",4,"Maryland","36,594.00",1,"nutrition and dental",11,16.67,16.67,16.67,16.67,16.67,50,10,10,10,10,50,10,10,10,10
255,285,0,0,26,"nutrition",4,"Maryland","36,594.00",1,"nutrition and dental",11,16.67,16.67,16.67,16.67,16.67,50,10,10,10,10,50,10,10,10,10
255,286,0,0,26,"nutrition",4,"Maryland","36,594.00",1,"nutrition and dental",11,16.67,16.67,16.67,16.67,16.67,50,10,10,10,10,50,10,10,10,10
255,287,0,0,26,"nutrition",4,"Maryland","36,594.00",1,"nutrition and dental",11,16.67,16.67,16.67,16.67,16.67,50,10,10,10,10,50,10,10,10,10
255,288,0,0,26,"nutrition",4,"Maryland","36,594.00",1,"nutrition and dental",11,16.67,16.67,16.67,16.67,16.67,50,10,10,10,10,50,10,10,10,10
255,289,0,0,26,"nutrition",4,"Maryland","36,594.00",1,"nutrition and dental",11,16.67,16.67,16.67,16.67,16.67,50,10,10,10,10,50,10,10,10,10
255,290,0,0,26,"nutrition",4,"Maryland","36,594.00",1,"nutrition and dental",11,16.67,16.67,16.67,16.67,16.67,50,10,10,10,10,50,10,10,10,10
255,291,0,0,26,"nutrition",4,"Maryland","36,594.00",1,"nutrition and dental",11,16.67,16.67,16.67,16.67,16.67,50,10,10,10,10,50,10,10,10,10
255,292,0,0,26,"nutrition",4,"Maryland","36,594.00",1,"nutrition and dental",11,16.67,16.67,16.67,16.67,16.67,50,10,10,10,10,50,10,10,10,10
255,293,0,0,26,"nutrition",4,"Maryland","36,594.00",1,"nutrition and dental",11,16.67,16.67,16.67,16.67,16.67,50,10,10,10,10,50,10,10,10,10
256,273,0,0,24,"Medicine",4,"Northern Virginia","62,997.00",2,"Physician",11,15,25,20,20,10,30,10,20,25,5,20,15,15,20,10
256,274,0,0,24,"Medicine",4,"Northern Virginia","62,997.00",2,"Physician",11,15,25,20,20,10,30,10,20,25,5,20,15,15,20,10
256,275,0,0,24,"Medicine",4,"Northern Virginia","62,997.00",2,"Physician",11,15,25,20,20,10,30,10,20,25,5,20,15,15,20,10
256,276,0,0,24,"Medicine",4,"Northern Virginia","62,997.00",2,"Physician",11,15,25,20,20,10,30,10,20,25,5,20,15,15,20,10
256,277,0,0,24,"Medicine",4,"Northern Virginia","62,997.00",2,"Physician",11,15,25,20,20,10,30,10,20,25,5,20,15,15,20,10
256,278,0,0,24,"Medicine",4,"Northern Virginia","62,997.00",2,"Physician",11,15,25,20,20,10,30,10,20,25,5,20,15,15,20,10
256,279,0,1,24,"Medicine",4,"Northern Virginia","62,997.00",2,"Physician",11,15,25,20,20,10,30,10,20,25,5,20,15,15,20,10
256,280,0,0,24,"Medicine",4,"Northern Virginia","62,997.00",2,"Physician",11,15,25,20,20,10,30,10,20,25,5,20,15,15,20,10
256,281,0,0,24,"Medicine",4,"Northern Virginia","62,997.00",2,"Physician",11,15,25,20,20,10,30,10,20,25,5,20,15,15,20,10
256,282,0,1,24,"Medicine",4,"Northern Virginia","62,997.00",2,"Physician",11,15,25,20,20,10,30,10,20,25,5,20,15,15,20,10
256,283,0,0,24,"Medicine",4,"Northern Virginia","62,997.00",2,"Physician",11,15,25,20,20,10,30,10,20,25,5,20,15,15,20,10
256,284,0,0,24,"Medicine",4,"Northern Virginia","62,997.00",2,"Physician",11,15,25,20,20,10,30,10,20,25,5,20,15,15,20,10
256,285,0,0,24,"Medicine",4,"Northern Virginia","62,997.00",2,"Physician",11,15,25,20,20,10,30,10,20,25,5,20,15,15,20,10
256,286,0,0,24,"Medicine",4,"Northern Virginia","62,997.00",2,"Physician",11,15,25,20,20,10,30,10,20,25,5,20,15,15,20,10
256,287,0,0,24,"Medicine",4,"Northern Virginia","62,997.00",2,"Physician",11,15,25,20,20,10,30,10,20,25,5,20,15,15,20,10
256,288,0,0,24,"Medicine",4,"Northern Virginia","62,997.00",2,"Physician",11,15,25,20,20,10,30,10,20,25,5,20,15,15,20,10
256,289,0,1,24,"Medicine",4,"Northern Virginia","62,997.00",2,"Physician",11,15,25,20,20,10,30,10,20,25,5,20,15,15,20,10
256,290,0,0,24,"Medicine",4,"Northern Virginia","62,997.00",2,"Physician",11,15,25,20,20,10,30,10,20,25,5,20,15,15,20,10
256,291,0,0,24,"Medicine",4,"Northern Virginia","62,997.00",2,"Physician",11,15,25,20,20,10,30,10,20,25,5,20,15,15,20,10
256,292,0,0,24,"Medicine",4,"Northern Virginia","62,997.00",2,"Physician",11,15,25,20,20,10,30,10,20,25,5,20,15,15,20,10
256,293,0,0,24,"Medicine",4,"Northern Virginia","62,997.00",2,"Physician",11,15,25,20,20,10,30,10,20,25,5,20,15,15,20,10
257,273,0,0,24,"Art Education",2,"I am from NYC","46,608.00",2,"Art educator and Artist",11,22,14,30,10,14,50,10,10,10,10,50,10,10,10,10
257,274,0,0,24,"Art Education",2,"I am from NYC","46,608.00",2,"Art educator and Artist",11,22,14,30,10,14,50,10,10,10,10,50,10,10,10,10
257,275,0,0,24,"Art Education",2,"I am from NYC","46,608.00",2,"Art educator and Artist",11,22,14,30,10,14,50,10,10,10,10,50,10,10,10,10
257,276,0,0,24,"Art Education",2,"I am from NYC","46,608.00",2,"Art educator and Artist",11,22,14,30,10,14,50,10,10,10,10,50,10,10,10,10
257,277,0,0,24,"Art Education",2,"I am from NYC","46,608.00",2,"Art educator and Artist",11,22,14,30,10,14,50,10,10,10,10,50,10,10,10,10
257,278,0,0,24,"Art Education",2,"I am from NYC","46,608.00",2,"Art educator and Artist",11,22,14,30,10,14,50,10,10,10,10,50,10,10,10,10
257,279,0,0,24,"Art Education",2,"I am from NYC","46,608.00",2,"Art educator and Artist",11,22,14,30,10,14,50,10,10,10,10,50,10,10,10,10
257,280,0,0,24,"Art Education",2,"I am from NYC","46,608.00",2,"Art educator and Artist",11,22,14,30,10,14,50,10,10,10,10,50,10,10,10,10
257,281,0,0,24,"Art Education",2,"I am from NYC","46,608.00",2,"Art educator and Artist",11,22,14,30,10,14,50,10,10,10,10,50,10,10,10,10
257,282,0,0,24,"Art Education",2,"I am from NYC","46,608.00",2,"Art educator and Artist",11,22,14,30,10,14,50,10,10,10,10,50,10,10,10,10
257,283,0,0,24,"Art Education",2,"I am from NYC","46,608.00",2,"Art educator and Artist",11,22,14,30,10,14,50,10,10,10,10,50,10,10,10,10
257,284,0,0,24,"Art Education",2,"I am from NYC","46,608.00",2,"Art educator and Artist",11,22,14,30,10,14,50,10,10,10,10,50,10,10,10,10
257,285,0,0,24,"Art Education",2,"I am from NYC","46,608.00",2,"Art educator and Artist",11,22,14,30,10,14,50,10,10,10,10,50,10,10,10,10
257,286,0,0,24,"Art Education",2,"I am from NYC","46,608.00",2,"Art educator and Artist",11,22,14,30,10,14,50,10,10,10,10,50,10,10,10,10
257,287,0,0,24,"Art Education",2,"I am from NYC","46,608.00",2,"Art educator and Artist",11,22,14,30,10,14,50,10,10,10,10,50,10,10,10,10
257,288,0,0,24,"Art Education",2,"I am from NYC","46,608.00",2,"Art educator and Artist",11,22,14,30,10,14,50,10,10,10,10,50,10,10,10,10
257,289,0,0,24,"Art Education",2,"I am from NYC","46,608.00",2,"Art educator and Artist",11,22,14,30,10,14,50,10,10,10,10,50,10,10,10,10
257,290,0,0,24,"Art Education",2,"I am from NYC","46,608.00",2,"Art educator and Artist",11,22,14,30,10,14,50,10,10,10,10,50,10,10,10,10
257,291,0,0,24,"Art Education",2,"I am from NYC","46,608.00",2,"Art educator and Artist",11,22,14,30,10,14,50,10,10,10,10,50,10,10,10,10
257,292,0,0,24,"Art Education",2,"I am from NYC","46,608.00",2,"Art educator and Artist",11,22,14,30,10,14,50,10,10,10,10,50,10,10,10,10
257,293,0,0,24,"Art Education",2,"I am from NYC","46,608.00",2,"Art educator and Artist",11,22,14,30,10,14,50,10,10,10,10,50,10,10,10,10
258,273,0,0,25,"MA Science Education",6,"Seattle","37,881.00",1,"Teacher",11,7,35,20,20,5,50,8,9,17,5,18,13,14,10,33
258,274,0,0,25,"MA Science Education",6,"Seattle","37,881.00",1,"Teacher",11,7,35,20,20,5,50,8,9,17,5,18,13,14,10,33
258,275,0,0,25,"MA Science Education",6,"Seattle","37,881.00",1,"Teacher",11,7,35,20,20,5,50,8,9,17,5,18,13,14,10,33
258,276,0,1,25,"MA Science Education",6,"Seattle","37,881.00",1,"Teacher",11,7,35,20,20,5,50,8,9,17,5,18,13,14,10,33
258,277,0,1,25,"MA Science Education",6,"Seattle","37,881.00",1,"Teacher",11,7,35,20,20,5,50,8,9,17,5,18,13,14,10,33
258,278,0,0,25,"MA Science Education",6,"Seattle","37,881.00",1,"Teacher",11,7,35,20,20,5,50,8,9,17,5,18,13,14,10,33
258,279,0,0,25,"MA Science Education",6,"Seattle","37,881.00",1,"Teacher",11,7,35,20,20,5,50,8,9,17,5,18,13,14,10,33
258,280,0,1,25,"MA Science Education",6,"Seattle","37,881.00",1,"Teacher",11,7,35,20,20,5,50,8,9,17,5,18,13,14,10,33
258,281,0,0,25,"MA Science Education",6,"Seattle","37,881.00",1,"Teacher",11,7,35,20,20,5,50,8,9,17,5,18,13,14,10,33
258,282,0,1,25,"MA Science Education",6,"Seattle","37,881.00",1,"Teacher",11,7,35,20,20,5,50,8,9,17,5,18,13,14,10,33
258,283,0,1,25,"MA Science Education",6,"Seattle","37,881.00",1,"Teacher",11,7,35,20,20,5,50,8,9,17,5,18,13,14,10,33
258,284,0,1,25,"MA Science Education",6,"Seattle","37,881.00",1,"Teacher",11,7,35,20,20,5,50,8,9,17,5,18,13,14,10,33
258,285,0,0,25,"MA Science Education",6,"Seattle","37,881.00",1,"Teacher",11,7,35,20,20,5,50,8,9,17,5,18,13,14,10,33
258,286,0,0,25,"MA Science Education",6,"Seattle","37,881.00",1,"Teacher",11,7,35,20,20,5,50,8,9,17,5,18,13,14,10,33
258,287,0,0,25,"MA Science Education",6,"Seattle","37,881.00",1,"Teacher",11,7,35,20,20,5,50,8,9,17,5,18,13,14,10,33
258,288,0,0,25,"MA Science Education",6,"Seattle","37,881.00",1,"Teacher",11,7,35,20,20,5,50,8,9,17,5,18,13,14,10,33
258,289,0,0,25,"MA Science Education",6,"Seattle","37,881.00",1,"Teacher",11,7,35,20,20,5,50,8,9,17,5,18,13,14,10,33
258,290,0,0,25,"MA Science Education",6,"Seattle","37,881.00",1,"Teacher",11,7,35,20,20,5,50,8,9,17,5,18,13,14,10,33
258,291,0,0,25,"MA Science Education",6,"Seattle","37,881.00",1,"Teacher",11,7,35,20,20,5,50,8,9,17,5,18,13,14,10,33
258,292,0,1,25,"MA Science Education",6,"Seattle","37,881.00",1,"Teacher",11,7,35,20,20,5,50,8,9,17,5,18,13,14,10,33
258,293,0,0,25,"MA Science Education",6,"Seattle","37,881.00",1,"Teacher",11,7,35,20,20,5,50,8,9,17,5,18,13,14,10,33
259,273,0,0,25,"Genetics",2,"Texas","48,944.00",2,"Scientist",11,15,18,19,19,17,17,18,16,18,13,15,17,16,18,17
259,274,0,0,25,"Genetics",2,"Texas","48,944.00",2,"Scientist",11,15,18,19,19,17,17,18,16,18,13,15,17,16,18,17
259,275,0,0,25,"Genetics",2,"Texas","48,944.00",2,"Scientist",11,15,18,19,19,17,17,18,16,18,13,15,17,16,18,17
259,276,0,0,25,"Genetics",2,"Texas","48,944.00",2,"Scientist",11,15,18,19,19,17,17,18,16,18,13,15,17,16,18,17
259,277,0,1,25,"Genetics",2,"Texas","48,944.00",2,"Scientist",11,15,18,19,19,17,17,18,16,18,13,15,17,16,18,17
259,278,0,0,25,"Genetics",2,"Texas","48,944.00",2,"Scientist",11,15,18,19,19,17,17,18,16,18,13,15,17,16,18,17
259,279,0,0,25,"Genetics",2,"Texas","48,944.00",2,"Scientist",11,15,18,19,19,17,17,18,16,18,13,15,17,16,18,17
259,280,0,0,25,"Genetics",2,"Texas","48,944.00",2,"Scientist",11,15,18,19,19,17,17,18,16,18,13,15,17,16,18,17
259,281,0,0,25,"Genetics",2,"Texas","48,944.00",2,"Scientist",11,15,18,19,19,17,17,18,16,18,13,15,17,16,18,17
259,282,0,0,25,"Genetics",2,"Texas","48,944.00",2,"Scientist",11,15,18,19,19,17,17,18,16,18,13,15,17,16,18,17
259,283,0,0,25,"Genetics",2,"Texas","48,944.00",2,"Scientist",11,15,18,19,19,17,17,18,16,18,13,15,17,16,18,17
259,284,0,0,25,"Genetics",2,"Texas","48,944.00",2,"Scientist",11,15,18,19,19,17,17,18,16,18,13,15,17,16,18,17
259,285,0,0,25,"Genetics",2,"Texas","48,944.00",2,"Scientist",11,15,18,19,19,17,17,18,16,18,13,15,17,16,18,17
259,286,0,0,25,"Genetics",2,"Texas","48,944.00",2,"Scientist",11,15,18,19,19,17,17,18,16,18,13,15,17,16,18,17
259,287,0,0,25,"Genetics",2,"Texas","48,944.00",2,"Scientist",11,15,18,19,19,17,17,18,16,18,13,15,17,16,18,17
259,288,0,0,25,"Genetics",2,"Texas","48,944.00",2,"Scientist",11,15,18,19,19,17,17,18,16,18,13,15,17,16,18,17
259,289,0,0,25,"Genetics",2,"Texas","48,944.00",2,"Scientist",11,15,18,19,19,17,17,18,16,18,13,15,17,16,18,17
259,290,0,0,25,"Genetics",2,"Texas","48,944.00",2,"Scientist",11,15,18,19,19,17,17,18,16,18,13,15,17,16,18,17
259,291,0,0,25,"Genetics",2,"Texas","48,944.00",2,"Scientist",11,15,18,19,19,17,17,18,16,18,13,15,17,16,18,17
259,292,0,0,25,"Genetics",2,"Texas","48,944.00",2,"Scientist",11,15,18,19,19,17,17,18,16,18,13,15,17,16,18,17
259,293,0,0,25,"Genetics",2,"Texas","48,944.00",2,"Scientist",11,15,18,19,19,17,17,18,16,18,13,15,17,16,18,17
260,273,0,0,27,"Genetics",4,"Malaysia, then Massachusetts","",2,"Scientist/educator",11,19,20,19,14,13,19,20,19,14,13,25,10,20,20,15
260,274,0,0,27,"Genetics",4,"Malaysia, then Massachusetts","",2,"Scientist/educator",11,19,20,19,14,13,19,20,19,14,13,25,10,20,20,15
260,275,0,0,27,"Genetics",4,"Malaysia, then Massachusetts","",2,"Scientist/educator",11,19,20,19,14,13,19,20,19,14,13,25,10,20,20,15
260,276,0,1,27,"Genetics",4,"Malaysia, then Massachusetts","",2,"Scientist/educator",11,19,20,19,14,13,19,20,19,14,13,25,10,20,20,15
260,277,0,1,27,"Genetics",4,"Malaysia, then Massachusetts","",2,"Scientist/educator",11,19,20,19,14,13,19,20,19,14,13,25,10,20,20,15
260,278,0,0,27,"Genetics",4,"Malaysia, then Massachusetts","",2,"Scientist/educator",11,19,20,19,14,13,19,20,19,14,13,25,10,20,20,15
260,279,0,0,27,"Genetics",4,"Malaysia, then Massachusetts","",2,"Scientist/educator",11,19,20,19,14,13,19,20,19,14,13,25,10,20,20,15
260,280,0,1,27,"Genetics",4,"Malaysia, then Massachusetts","",2,"Scientist/educator",11,19,20,19,14,13,19,20,19,14,13,25,10,20,20,15
260,281,0,0,27,"Genetics",4,"Malaysia, then Massachusetts","",2,"Scientist/educator",11,19,20,19,14,13,19,20,19,14,13,25,10,20,20,15
260,282,0,1,27,"Genetics",4,"Malaysia, then Massachusetts","",2,"Scientist/educator",11,19,20,19,14,13,19,20,19,14,13,25,10,20,20,15
260,283,0,0,27,"Genetics",4,"Malaysia, then Massachusetts","",2,"Scientist/educator",11,19,20,19,14,13,19,20,19,14,13,25,10,20,20,15
260,284,0,0,27,"Genetics",4,"Malaysia, then Massachusetts","",2,"Scientist/educator",11,19,20,19,14,13,19,20,19,14,13,25,10,20,20,15
260,285,0,1,27,"Genetics",4,"Malaysia, then Massachusetts","",2,"Scientist/educator",11,19,20,19,14,13,19,20,19,14,13,25,10,20,20,15
260,286,0,0,27,"Genetics",4,"Malaysia, then Massachusetts","",2,"Scientist/educator",11,19,20,19,14,13,19,20,19,14,13,25,10,20,20,15
260,287,0,0,27,"Genetics",4,"Malaysia, then Massachusetts","",2,"Scientist/educator",11,19,20,19,14,13,19,20,19,14,13,25,10,20,20,15
260,288,0,0,27,"Genetics",4,"Malaysia, then Massachusetts","",2,"Scientist/educator",11,19,20,19,14,13,19,20,19,14,13,25,10,20,20,15
260,289,0,0,27,"Genetics",4,"Malaysia, then Massachusetts","",2,"Scientist/educator",11,19,20,19,14,13,19,20,19,14,13,25,10,20,20,15
260,290,0,0,27,"Genetics",4,"Malaysia, then Massachusetts","",2,"Scientist/educator",11,19,20,19,14,13,19,20,19,14,13,25,10,20,20,15
260,291,0,1,27,"Genetics",4,"Malaysia, then Massachusetts","",2,"Scientist/educator",11,19,20,19,14,13,19,20,19,14,13,25,10,20,20,15
260,292,0,0,27,"Genetics",4,"Malaysia, then Massachusetts","",2,"Scientist/educator",11,19,20,19,14,13,19,20,19,14,13,25,10,20,20,15
260,293,0,0,27,"Genetics",4,"Malaysia, then Massachusetts","",2,"Scientist/educator",11,19,20,19,14,13,19,20,19,14,13,25,10,20,20,15
261,273,0,0,26,"biology",4,"Katonah, NY (more recently, Boston)","77,112.00",1,"scientific research for now but who knows",11,15,20,20,20,15,45,10,10,20,5,30,15,15,20,10
261,274,0,0,26,"biology",4,"Katonah, NY (more recently, Boston)","77,112.00",1,"scientific research for now but who knows",11,15,20,20,20,15,45,10,10,20,5,30,15,15,20,10
261,275,0,1,26,"biology",4,"Katonah, NY (more recently, Boston)","77,112.00",1,"scientific research for now but who knows",11,15,20,20,20,15,45,10,10,20,5,30,15,15,20,10
261,276,0,1,26,"biology",4,"Katonah, NY (more recently, Boston)","77,112.00",1,"scientific research for now but who knows",11,15,20,20,20,15,45,10,10,20,5,30,15,15,20,10
261,277,0,1,26,"biology",4,"Katonah, NY (more recently, Boston)","77,112.00",1,"scientific research for now but who knows",11,15,20,20,20,15,45,10,10,20,5,30,15,15,20,10
261,278,0,0,26,"biology",4,"Katonah, NY (more recently, Boston)","77,112.00",1,"scientific research for now but who knows",11,15,20,20,20,15,45,10,10,20,5,30,15,15,20,10
261,279,0,0,26,"biology",4,"Katonah, NY (more recently, Boston)","77,112.00",1,"scientific research for now but who knows",11,15,20,20,20,15,45,10,10,20,5,30,15,15,20,10
261,280,0,1,26,"biology",4,"Katonah, NY (more recently, Boston)","77,112.00",1,"scientific research for now but who knows",11,15,20,20,20,15,45,10,10,20,5,30,15,15,20,10
261,281,0,0,26,"biology",4,"Katonah, NY (more recently, Boston)","77,112.00",1,"scientific research for now but who knows",11,15,20,20,20,15,45,10,10,20,5,30,15,15,20,10
